model,grade,prompt,skill_idx,q0,r_i,k,r_max,efficiency,offTarget_eff
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,0.04761904761904753,0,0.7023809523809523,0.06779661016949141,
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.875,0,0.75,1.1666666666666667,
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,rule_based,0,0.9230769230769231,0.0833333333333334,1,0.7291666666666666,,0.11428571428571438
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,0.04761904761904753,0,0.7023809523809523,0.06779661016949141,
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.9166666666666666,0,0.75,1.222222222222222,
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,rule_based,0,0.9230769230769231,0.20833333333333343,0,0.7291666666666666,0.28571428571428586,
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,-0.09523809523809533,1,0.7023809523809523,,0.1355932203389832
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.9166666666666666,0,0.75,1.222222222222222,
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,rule_based,0,0.9230769230769231,-0.04166666666666664,1,0.7291666666666666,,0.057142857142857106
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,-0.09523809523809533,1,0.7023809523809523,,0.1355932203389832
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.9583333333333334,0,0.75,1.277777777777778,
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,-0.049999999999999954,1,0.7000000000000001,,0.07142857142857136
claude-sonnet-4-5-20250929,4,rule_based,0,0.9230769230769231,0.5,0,0.7291666666666666,0.6857142857142857,
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,0.33333333333333326,0,0.7023809523809523,0.47457627118644063,
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.04166666666666663,1,0.75,,0.055555555555555504
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,0.20000000000000007,1,0.7000000000000001,,0.2857142857142858
claude-sonnet-4-5-20250929,4,rule_based,0,0.9230769230769231,0.16666666666666666,1,0.7291666666666666,,0.22857142857142856
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,0.14285714285714285,0,0.7023809523809523,0.2033898305084746,
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.04166666666666663,1,0.75,,0.055555555555555504
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,0.050000000000000086,1,0.7000000000000001,,0.07142857142857155
claude-sonnet-4-5-20250929,4,rule_based,0,0.9230769230769231,0.16666666666666666,0,0.7291666666666666,0.22857142857142856,
claude-sonnet-4-5-20250929,4,rule_based,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,rule_based,2,1.0,0.04166666666666663,1,0.75,,0.055555555555555504
claude-sonnet-4-5-20250929,4,rule_based,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,0.041666666666666755,0,0.7291666666666666,0.057142857142857266,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.33333333333333337,0,0.75,0.4444444444444445,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,0.10526315789473675,0,0.6842105263157895,0.15384615384615372,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,1,0.7291666666666666,,0.057142857142857106
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.09523809523809533,0,0.7023809523809523,-0.1355932203389832,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,0,0.75,0.0,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,0,0.6842105263157895,-0.07692307692307705,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,0,0.7291666666666666,-0.057142857142857106,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,0,0.75,0.0,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,0,0.6842105263157895,-0.07692307692307705,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.08333333333333327,1,0.7291666666666666,,0.11428571428571421
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,0.0,1,0.7023809523809523,,0.0
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,0,0.75,0.0,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,0,0.6842105263157895,-0.07692307692307705,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,0.041666666666666755,0,0.7291666666666666,0.057142857142857266,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.10526315789473689,0,0.6842105263157895,-0.1538461538461539,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,1,0.7291666666666666,,0.057142857142857106
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.09523809523809533,0,0.7023809523809523,-0.1355932203389832,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.10526315789473689,0,0.6842105263157895,-0.1538461538461539,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.08333333333333327,0,0.7291666666666666,-0.11428571428571421,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.09523809523809533,1,0.7023809523809523,,0.1355932203389832
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.10526315789473689,0,0.6842105263157895,-0.1538461538461539,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.08333333333333327,1,0.7291666666666666,,0.11428571428571421
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.10526315789473689,0,0.6842105263157895,-0.1538461538461539,
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,0.0,0,0.7291666666666666,0.0,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,0,0.75,0.0,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,0.0,1,0.6842105263157895,,0.0
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,0.0,1,0.7291666666666666,,0.0
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,0,0.75,0.0,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.10526315789473689,1,0.6842105263157895,,0.1538461538461539
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,0,0.7291666666666666,-0.057142857142857106,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.047619047619047665,1,0.7023809523809523,,0.0677966101694916
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.04166666666666663,0,0.75,0.055555555555555504,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,1,0.6842105263157895,,0.07692307692307705
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,1,0.7291666666666666,,0.057142857142857106
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.09523809523809533,1,0.7023809523809523,,0.1355932203389832
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,0,0.75,0.0,
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,1,0.6842105263157895,,0.07692307692307705
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,0.041666666666666755,0,0.7291666666666666,0.057142857142857266,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,1,0.6842105263157895,,0.07692307692307705
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,1,0.7291666666666666,,0.057142857142857106
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.09523809523809533,0,0.7023809523809523,-0.1355932203389832,
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.052631578947368515,1,0.6842105263157895,,0.07692307692307705
claude-sonnet-4-5-20250929,4,few_shot,0,0.9230769230769231,-0.04166666666666664,0,0.7291666666666666,-0.057142857142857106,
claude-sonnet-4-5-20250929,4,few_shot,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,few_shot,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,few_shot,3,0.7916666666666666,-0.10526315789473689,1,0.6842105263157895,,0.1538461538461539
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.45833333333333337,0,0.7291666666666666,0.6285714285714287,
claude-sonnet-4-5-20250929,4,combined,1,0.84,0.42857142857142855,0,0.7023809523809523,0.6101694915254238,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.9583333333333334,0,0.75,1.277777777777778,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.7000000000000001,0,0.7000000000000001,1.0,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.20833333333333343,1,0.7291666666666666,,0.28571428571428586
claude-sonnet-4-5-20250929,4,combined,1,0.84,0.0,0,0.7023809523809523,0.0,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.875,0,0.75,1.1666666666666667,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.7000000000000001,0,0.7000000000000001,1.0,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.0,0,0.7291666666666666,0.0,
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.875,0,0.75,1.1666666666666667,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.45000000000000007,0,0.7000000000000001,0.6428571428571429,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.0,1,0.7291666666666666,,0.0
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.875,0,0.75,1.1666666666666667,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.55,0,0.7000000000000001,0.7857142857142857,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.45833333333333337,0,0.7291666666666666,0.6285714285714287,
claude-sonnet-4-5-20250929,4,combined,1,0.84,0.0,0,0.7023809523809523,0.0,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.6,0,0.7000000000000001,0.857142857142857,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.12500000000000003,1,0.7291666666666666,,0.17142857142857149
claude-sonnet-4-5-20250929,4,combined,1,0.84,0.0,0,0.7023809523809523,0.0,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.6,0,0.7000000000000001,0.857142857142857,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.0,0,0.7291666666666666,0.0,
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.047619047619047665,1,0.7023809523809523,,0.0677966101694916
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.45000000000000007,0,0.7000000000000001,0.6428571428571429,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,-0.04166666666666664,1,0.7291666666666666,,0.057142857142857106
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.09523809523809533,1,0.7023809523809523,,0.1355932203389832
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.5,0,0.7000000000000001,0.7142857142857142,
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.20833333333333343,0,0.7291666666666666,0.28571428571428586,
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.7083333333333333,0,0.75,0.9444444444444443,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.041666666666666755,1,0.7291666666666666,,0.057142857142857266
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.14285714285714285,0,0.7023809523809523,-0.2033898305084746,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.875,0,0.75,1.1666666666666667,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.0833333333333334,0,0.7291666666666666,0.11428571428571438,
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.09523809523809533,1,0.7023809523809523,,0.1355932203389832
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.875,0,0.75,1.1666666666666667,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,-0.049999999999999954,1,0.7000000000000001,,0.07142857142857136
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.041666666666666755,1,0.7291666666666666,,0.057142857142857266
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.8333333333333334,0,0.75,1.1111111111111112,
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,-0.049999999999999954,1,0.7000000000000001,,0.07142857142857136
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.25000000000000006,0,0.7291666666666666,0.34285714285714297,
claude-sonnet-4-5-20250929,4,combined,1,0.84,0.04761904761904753,0,0.7023809523809523,0.06779661016949141,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.10000000000000003,1,0.7000000000000001,,0.1428571428571429
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.041666666666666755,1,0.7291666666666666,,0.057142857142857266
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.047619047619047665,0,0.7023809523809523,-0.0677966101694916,
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,4,combined,0,0.9230769230769231,0.0,0,0.7291666666666666,0.0,
claude-sonnet-4-5-20250929,4,combined,1,0.84,-0.14285714285714285,1,0.7023809523809523,,0.2033898305084746
claude-sonnet-4-5-20250929,4,combined,2,1.0,0.0,1,0.75,,0.0
claude-sonnet-4-5-20250929,4,combined,3,0.8333333333333334,0.0,1,0.7000000000000001,,0.0
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.59375,0,0.7421875,0.8,
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,0.48000000000000004,0,0.67,0.7164179104477612,
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,0.3928571428571429,0,0.7053571428571429,0.5569620253164558,
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.0,1,0.7421875,,0.0
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,0.36,0,0.67,0.5373134328358209,
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,-0.035714285714285685,0,0.7053571428571429,-0.05063291139240502,
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.75,0,0.7421875,1.0105263157894737,
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,-0.039999999999999966,1,0.67,,0.059701492537313376
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,0.25000000000000006,0,0.7053571428571429,0.3544303797468355,
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.09375000000000003,1,0.7421875,,0.12631578947368424
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,0.12000000000000004,1,0.67,,0.17910447761194034
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,0.10714285714285718,0,0.7053571428571429,0.15189873417721522,
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.5,0,0.7421875,0.6736842105263158,
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,0.32,0,0.67,0.47761194029850745,
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,-0.10714285714285718,1,0.7053571428571429,,0.15189873417721522
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.0,1,0.7421875,,0.0
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,0.32,0,0.67,0.47761194029850745,
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,-0.07142857142857137,1,0.7053571428571429,,0.10126582278481004
claude-sonnet-4-5-20250929,5,rule_based,0,0.9696969696969697,0.6562500000000001,0,0.7421875,0.8842105263157897,
claude-sonnet-4-5-20250929,5,rule_based,1,0.7575757575757576,-0.08000000000000007,1,0.67,,0.11940298507462696
claude-sonnet-4-5-20250929,5,rule_based,2,0.8484848484848485,0.14285714285714285,1,0.7053571428571429,,0.20253164556962022
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.21875000000000003,0,0.7421875,0.2947368421052632,
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,0.07999999999999993,0,0.67,0.11940298507462675,
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,0.0,0,0.7053571428571429,0.0,
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,-0.08000000000000007,0,0.67,-0.11940298507462696,
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,-0.07142857142857137,0,0.7053571428571429,-0.10126582278481004,
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,-0.039999999999999966,1,0.67,,0.059701492537313376
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,-0.07142857142857137,0,0.7053571428571429,-0.10126582278481004,
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.031249999999999972,1,0.7421875,,0.0421052631578947
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,-0.08000000000000007,1,0.67,,0.11940298507462696
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,-0.035714285714285685,0,0.7053571428571429,-0.05063291139240502,
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,-0.12000000000000004,0,0.67,-0.17910447761194034,
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,-0.10714285714285718,1,0.7053571428571429,,0.15189873417721522
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,-0.08000000000000007,0,0.67,-0.11940298507462696,
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,-0.07142857142857137,1,0.7053571428571429,,0.10126582278481004
claude-sonnet-4-5-20250929,5,few_shot,0,0.9696969696969697,0.031249999999999972,0,0.7421875,0.0421052631578947,
claude-sonnet-4-5-20250929,5,few_shot,1,0.7575757575757576,-0.08000000000000007,1,0.67,,0.11940298507462696
claude-sonnet-4-5-20250929,5,few_shot,2,0.8484848484848485,-0.10714285714285718,1,0.7053571428571429,,0.15189873417721522
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.59375,0,0.7421875,0.8,
claude-sonnet-4-5-20250929,5,combined,1,0.7575757575757576,0.48000000000000004,0,0.67,0.7164179104477612,
claude-sonnet-4-5-20250929,5,combined,2,0.8484848484848485,0.42857142857142855,0,0.7053571428571429,0.6075949367088607,
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
claude-sonnet-4-5-20250929,5,combined,1,0.7575757575757576,0.23999999999999994,0,0.67,0.35820895522388047,
claude-sonnet-4-5-20250929,5,combined,2,0.8484848484848485,-0.07142857142857137,0,0.7053571428571429,-0.10126582278481004,
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.40624999999999994,0,0.7421875,0.5473684210526315,
claude-sonnet-4-5-20250929,5,combined,1,0.7575757575757576,-0.039999999999999966,1,0.67,,0.059701492537313376
claude-sonnet-4-5-20250929,5,combined,2,0.8484848484848485,0.0,0,0.7053571428571429,0.0,
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.031249999999999972,1,0.7421875,,0.0421052631578947
claude-sonnet-4-5-20250929,5,combined,1,0.7575757575757576,-0.039999999999999966,1,0.67,,0.059701492537313376
claude-sonnet-4-5-20250929,5,combined,2,0.8484848484848485,-0.035714285714285685,0,0.7053571428571429,-0.05063291139240502,
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.09375000000000003,0,0.7421875,0.12631578947368424,
claude-sonnet-4-5-20250929,5,combined,1,0.7575757575757576,0.12000000000000004,0,0.67,0.17910447761194034,
claude-sonnet-4-5-20250929,5,combined,2,0.8484848484848485,-0.07142857142857137,1,0.7053571428571429,,0.10126582278481004
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.031249999999999972,1,0.7421875,,0.0421052631578947
claude-sonnet-4-5-20250929,5,combined,1,0.7575757575757576,0.16,0,0.67,0.23880597014925373,
claude-sonnet-4-5-20250929,5,combined,2,0.8484848484848485,-0.07142857142857137,1,0.7053571428571429,,0.10126582278481004
claude-sonnet-4-5-20250929,5,combined,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
