grade,model,prompt,skill,k,r,replicate
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.9375,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.9375,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.9375,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.6470588235294118,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8125,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.5294117647058824,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.9375,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.7058823529411765,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.9375,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.7058823529411765,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8749999999999999,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.7058823529411765,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8749999999999999,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4705882352941177,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8125,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8125,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.9411764705882353,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3529411764705883,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.8823529411764705,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.8823529411764705,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8125,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.9411764705882353,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8125,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.9411764705882353,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8235294117647058,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3529411764705883,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3529411764705883,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3529411764705883,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.6874999999999999,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3529411764705883,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.6874999999999999,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.4117647058823529,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.5882352941176471,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.29411764705882354,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.5625,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.6470588235294118,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.2352941176470589,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.5625,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.6470588235294118,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.75,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.6874999999999999,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.6470588235294118,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.625,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.7058823529411765,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.29411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.75,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.625,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.625,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.6874999999999999,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5625,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.6874999999999999,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,1.0,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.43749999999999994,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,1.0,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,1.0,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,1.0,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.43749999999999994,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.8750000000000001,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.75,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.625,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.8823529411764706,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.3125,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.75,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.8823529411764706,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.37499999999999994,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.5294117647058824,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.75,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.37499999999999994,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.47058823529411764,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.625,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.37499999999999994,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.5294117647058824,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.625,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.9411764705882354,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.3125,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.37499999999999994,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.37499999999999994,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,1.0,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.05882352941176481,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.43749999999999994,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.9411764705882353,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.8823529411764705,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8750000000000001,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.43749999999999994,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.5,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.24999999999999994,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.375,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.1764705882352941,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.3125,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.25000000000000006,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.1764705882352941,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.3125,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.375,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.05882352941176481,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.24999999999999994,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,1,0.4117647058823529,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.25000000000000006,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.3125,4
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.5294117647058824,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.375,0
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.1764705882352941,0
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.12499999999999989,0
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.5882352941176471,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.25000000000000006,1
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.11764705882352945,1
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.24999999999999994,1
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.5882352941176471,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.25000000000000006,2
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.1764705882352941,2
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.1875,2
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.5294117647058824,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.25000000000000006,3
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.1764705882352941,3
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.12499999999999989,3
4,claude-sonnet-4-5-20250929,rule_based,Measurement & Data,0,0.5882352941176471,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.25000000000000006,4
4,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.1764705882352941,4
4,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.1875,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.5652173913043478,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.2,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.7272727272727273,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.631578947368421,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.5454545454545454,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.5454545454545454,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.5454545454545454,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,3
