grade,model,prompt,skill,k,r,replicate
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,0,0.7368421052631579,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,1,0.04347826086956519,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,1,0.04166666666666663,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,0,0.7894736842105263,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,0,0.9565217391304348,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,0,0.9565217391304347,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,0,1.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,1,0.04347826086956519,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,0,0.9565217391304347,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,0,1.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,0,0.9565217391304348,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,0,1.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.052631578947368376,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,1,0.04347826086956519,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,0,1.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.052631578947368376,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,0,0.9565217391304348,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,0,0.9130434782608696,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.052631578947368376,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,0,0.9565217391304347,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Measurement & Data,0,0.9130434782608696,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,claude-sonnet-4-5-20250929,explicit_decision,Number & Operations—Fractions,1,0.04166666666666663,0
4,claude-sonnet-4-5-20250929,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.6666666666666666,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.6428571428571429,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.611111111111111,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.1666666666666667,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.5,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.4444444444444444,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.6666666666666666,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.07142857142857148,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.4444444444444444,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.11111111111111104,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.07142857142857148,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.5,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.5555555555555555,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.6428571428571429,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.16666666666666666,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.1666666666666667,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.7142857142857143,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.22222222222222218,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.6111111111111112,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.0,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.9333333333333333,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.11111111111111104,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.07142857142857148,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.11111111111111116,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.6111111111111112,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.5714285714285715,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.5555555555555556,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,0.06666666666666661,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.22222222222222224,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.7142857142857143,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.4444444444444444,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,-0.1333333333333334,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.6666666666666666,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.4444444444444444,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,-0.1333333333333334,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.22222222222222224,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.14285714285714296,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,0,0.5,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,0.06666666666666661,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.5555555555555555,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.6428571428571429,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.16666666666666666,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,-0.2,0
4,gpt-4o,explicit_decision,Measurement & Data,1,0.1666666666666667,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,0,0.7857142857142857,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.16666666666666666,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,-0.06666666666666661,0
4,gpt-4o,explicit_decision,Measurement & Data,0,0.7222222222222222,0
4,gpt-4o,explicit_decision,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,explicit_decision,Number & Operations—Fractions,1,0.11111111111111116,0
4,gpt-4o,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.9375,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,-0.16666666666666682,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.8999999999999999,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.7333333333333334,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.4374999999999999,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,0.0,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,1.0,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-1.0,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.6,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.3749999999999999,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-1.3333333333333337,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.6,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.6875,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,0.1666666666666666,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.3749999999999999,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,-0.3333333333333334,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.8750000000000001,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-1.5,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.5625,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-1.1666666666666667,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.49999999999999994,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,0,0.8666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.6875,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,0.0,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,-0.2,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.3749999999999999,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,-0.5,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.6,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,-0.2666666666666666,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.5625,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-1.8333333333333337,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,-0.1333333333333334,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.4374999999999999,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-0.5,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,0,0.7000000000000001,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.8125,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,-0.8333333333333334,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.5999999999999999,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,-0.06666666666666661,0
4,deepseek-chat,explicit_decision,Measurement & Data,1,-0.4374999999999999,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,0,0.1666666666666666,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.5999999999999999,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,-0.06666666666666661,0
4,deepseek-chat,explicit_decision,Measurement & Data,0,0.8125,0
4,deepseek-chat,explicit_decision,Number & Operations in Base Ten,1,-0.16666666666666682,0
4,deepseek-chat,explicit_decision,Number & Operations—Fractions,1,-0.2999999999999999,0
4,deepseek-chat,explicit_decision,Operations & Algebraic Thinking,1,0.0,0
