grade,model,prompt,student_id,mean_acc,std_acc,n_reps
5,claude-sonnet-4-5-20250929,combined,7,0.494949494949495,0.0,1
5,claude-sonnet-4-5-20250929,few_shot,0,0.5959595959595959,0.0,1
5,claude-sonnet-4-5-20250929,few_shot,1,0.8727272727272727,0.00903461809090827,5
5,claude-sonnet-4-5-20250929,few_shot,2,0.7535353535353535,0.019690493625876646,5
5,claude-sonnet-4-5-20250929,few_shot,3,0.7979797979797979,0.010101010101010107,5
5,claude-sonnet-4-5-20250929,few_shot,4,0.7191919191919192,0.01659765325773229,5
5,claude-sonnet-4-5-20250929,few_shot,5,0.8161616161616163,0.008451111379132101,5
5,claude-sonnet-4-5-20250929,few_shot,6,0.6989898989898989,0.013170105869096274,5
5,claude-sonnet-4-5-20250929,few_shot,7,0.7171717171717171,0.0,1
5,claude-sonnet-4-5-20250929,rule_based,0,0.06060606060606061,0.0,1
5,claude-sonnet-4-5-20250929,rule_based,1,0.08282828282828283,0.00451730904545412,5
5,claude-sonnet-4-5-20250929,rule_based,2,0.09090909090909091,0.007142492739258046,5
5,claude-sonnet-4-5-20250929,rule_based,3,0.13131313131313133,0.007142492739258059,5
5,claude-sonnet-4-5-20250929,rule_based,4,0.09494949494949494,0.009034618090908235,5
5,claude-sonnet-4-5-20250929,rule_based,5,0.06262626262626263,0.004517309045454119,5
5,claude-sonnet-4-5-20250929,rule_based,6,0.0505050505050505,0.007142492739258055,5
5,claude-sonnet-4-5-20250929,rule_based,7,0.2323232323232323,0.0,1
5,deepseek-chat,combined,0,0.4444444444444444,0.0,1
5,deepseek-chat,combined,1,0.6202020202020202,0.005532551085910805,5
5,deepseek-chat,combined,2,0.5878787878787879,0.02189846806937253,5
5,deepseek-chat,combined,3,0.7797979797979797,0.0045173090454541185,5
5,deepseek-chat,combined,4,0.6080808080808081,0.004517309045454098,5
5,deepseek-chat,combined,5,0.696969696969697,0.00714249273925804,5
5,deepseek-chat,combined,6,0.7535353535353535,0.013551927136362345,5
5,deepseek-chat,combined,7,0.9090909090909091,0.0,1
5,deepseek-chat,few_shot,0,0.9191919191919192,0.0,1
5,deepseek-chat,few_shot,1,0.901010101010101,0.004517309045454077,5
5,deepseek-chat,few_shot,2,0.9272727272727274,0.004517309045454077,5
5,deepseek-chat,few_shot,3,0.9030303030303031,0.00903461809090829,5
5,deepseek-chat,few_shot,4,0.9272727272727274,0.004517309045454077,5
5,deepseek-chat,few_shot,5,0.9232323232323232,0.009034618090908227,5
5,deepseek-chat,few_shot,6,0.9292929292929293,0.0,5
5,deepseek-chat,few_shot,7,0.9292929292929293,0.0,1
5,deepseek-chat,rule_based,0,0.7474747474747475,0.0,1
5,deepseek-chat,rule_based,1,0.806060606060606,0.0045173090454541185,5
5,deepseek-chat,rule_based,2,0.793939393939394,0.00903461809090829,5
5,deepseek-chat,rule_based,3,0.8525252525252526,0.009034618090908227,5
5,deepseek-chat,rule_based,4,0.8181818181818181,0.0,5
5,deepseek-chat,rule_based,5,0.8686868686868687,0.0,5
5,deepseek-chat,rule_based,6,0.8020202020202021,0.00903461809090829,5
5,deepseek-chat,rule_based,7,0.9292929292929293,0.0,1
5,gpt-4o,combined,0,0.1818181818181818,0.0,1
5,gpt-4o,combined,1,0.4161616161616162,0.013170105869096328,5
5,gpt-4o,combined,2,0.3656565656565656,0.016597653257732346,5
5,gpt-4o,combined,3,0.46464646464646464,0.01237116031708679,5
5,gpt-4o,combined,4,0.3333333333333333,0.015971099293779673,5
5,gpt-4o,combined,5,0.48484848484848486,0.015971099293779722,5
5,gpt-4o,combined,6,0.45858585858585854,0.01151692348584992,5
5,gpt-4o,combined,7,0.5353535353535354,0.0,1
5,gpt-4o,few_shot,0,0.5252525252525253,0.0,1
5,gpt-4o,few_shot,1,0.5131313131313131,0.02515131231916915,5
5,gpt-4o,few_shot,2,0.43232323232323233,0.013170105869096267,5
5,gpt-4o,few_shot,3,0.48484848484848486,0.020202020202020225,5
5,gpt-4o,few_shot,4,0.48686868686868695,0.008451111379132056,5
5,gpt-4o,few_shot,5,0.5212121212121212,0.009034618090908272,5
5,gpt-4o,few_shot,6,0.501010101010101,0.005532551085910805,5
5,gpt-4o,few_shot,7,0.5050505050505051,0.0,1
5,gpt-4o,rule_based,0,0.1818181818181818,0.0,1
5,gpt-4o,rule_based,1,0.40202020202020206,0.021898468069372536,5
5,gpt-4o,rule_based,2,0.31111111111111106,0.013170105869096277,5
5,gpt-4o,rule_based,3,0.4626262626262626,0.013170105869096302,5
5,gpt-4o,rule_based,4,0.37575757575757573,0.02802916550608406,5
5,gpt-4o,rule_based,5,0.5232323232323233,0.018069236181816453,5
5,gpt-4o,rule_based,6,0.3919191919191919,0.0165976532577323,5
5,gpt-4o,rule_based,7,0.5757575757575758,0.0,1
